English;cleanedEnglish;Positiv;Negativ;Wut;Vorfreude;Ekel;Furcht;Freude;Traurigkeit;Ueberraschung;Vertrauen;;;;;;;;;;
Haken;Haken;0;1;0;0;0;0;0;0;1;0;;;;;;;;;;
Haken;Haken;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Schnecke;Schnecke;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schlange;Schlange;0;1;0;0;1;1;0;0;0;0;;;;;;;;;;
schnappen;schnappen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schnappschuss;Schnappschuss;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schlinge;Schlinge;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;
Knurren;Knurren;0;1;1;0;1;0;0;0;0;0;;;;;;;;;;
Knurren;Knurren;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;
schnappen;schnappen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
schleichen;schleichen;0;1;1;0;0;1;0;0;1;0;;;;;;;;;;
Turnschuhe;Turnschuhe;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
schleichen;schleichen;0;1;0;1;0;1;0;0;0;1;;;;;;;;;;
spotten;spotten;0;1;1;0;1;0;0;0;0;0;;;;;;;;;;
niesen;niesen;0;1;0;0;1;0;0;0;1;0;;;;;;;;;;
Niesen;Niesen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
kichern;kichern;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
abfällig;abfaellig;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
schnüffeln;schnueffeln;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
schnippen;schnippen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schnepfe;Schnepfe;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Ausschnitt;Ausschnitt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Snob;Snob;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
snoopy;snoopy;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schlummern;Schlummern;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
schnarchen;schnarchen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schnauben;Schnauben;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;
Schnauze;Schnauze;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schnee;Schnee;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schneeball;Schneeball;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schneeflocke;Schneeflocke;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
schneebedeckt;schneebedeckt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schnupftabak;Schnupftabak;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
einweichen;einweichen;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Einweichen;Einweichen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Seife;Seife;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
seifig;seifig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
aufsteigend;aufsteigend;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schluchzen;Schluchzen;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
Nüchternheit;Nuechternheit;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Soz;Soz;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Fußball;Fußball;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
gesellig;gesellig;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sozial;Sozial;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sozialismus;Sozialismus;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;
Sozialist;Sozialist;0;1;1;0;1;1;0;1;0;0;;;;;;;;;;
Gesellschaft;Gesellschaft;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Socke;Socke;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Steckdose;Steckdose;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Rasen;Rasen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sofa;Sofa;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Erweichung;Erweichung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Weichheit;Weichheit;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
matschig;matschig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Boden;Boden;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
verschmutzt;verschmutzt;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
Aufenthalt;Aufenthalt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Trost;Trost;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Solar-;Solar-;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Lot;Lot;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Löten;Loeten;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Soldat;Soldat;1;0;1;0;0;0;0;1;0;0;;;;;;;;;;
alleinig;alleinig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
erbitten;erbitten;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Aufforderung;Aufforderung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Rechtsanwalt;Rechtsanwalt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
fest;fest;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Solidarität;Solidaritaet;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Erstarrung;Erstarrung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
verfestigt;verfestigt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
verfestigen;verfestigen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Solidität;Soliditaet;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Solitär;Solitaer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
einsam;einsam;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Einsamkeit;Einsamkeit;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Solo;Solo;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Löslichkeit;Loeslichkeit;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
löslich;loeslich;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Lösung;Loesung;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
lösen;loesen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Zahlungsfähigkeit;Zahlungsfaehigkeit;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Lösungsmittel;Loesungsmittel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
somatisch;somatisch;0;1;0;0;0;0;0;0;1;0;;;;;;;;;;
düster;duester;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
Sohn;Sohn;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sonar;Sonar;1;0;0;1;0;0;0;0;0;0;;;;;;;;;;
Sonate;Sonate;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Lied;Lied;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sonett;Sonett;1;0;0;0;0;0;1;1;0;0;;;;;;;;;;
klangvoll;klangvoll;1;0;0;0;0;0;1;0;0;0;;;;;;;;;;
Ruß;Ruß;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
beruhigen;beruhigen;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
beruhigend;beruhigend;1;0;0;0;0;0;1;0;0;1;;;;;;;;;;
im zweiten Jahr;im zweiten Jahr;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sopran;Sopran;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Zauberer;Zauberer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Zauberei;Zauberei;0;1;0;1;0;1;0;0;1;0;;;;;;;;;;
schmutzig;schmutzig;0;1;1;0;1;1;0;1;0;0;;;;;;;;;;
wund;wund;0;1;1;0;0;0;0;1;0;0;;;;;;;;;;
schmerzlich;schmerzlich;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
Schmerzen;Schmerzen;0;1;0;0;1;0;0;1;0;0;;;;;;;;;;
Sorghum;Sorghum;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schwesternschaft;Schwesternschaft;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Kummer;Kummer;0;1;0;0;0;1;0;1;0;0;;;;;;;;;;
traurig;traurig;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
Sortieren;Sortieren;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sorter;Sorter;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Ausfall;Ausfall;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;
Sortierung;Sortierung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
sou;sou;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
seelenlos;seelenlos;0;1;0;0;1;1;0;1;0;0;;;;;;;;;;
Seelenverwandter;Seelenverwandter;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;
Klang;Klang;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
klingend;klingend;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Solidität;Soliditaet;1;0;0;1;0;0;1;0;0;1;;;;;;;;;;
Suppe;Suppe;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
sauer;sauer;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
Quelle;Quelle;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Souvenir;Souvenir;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
souverän;souveraen;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Souveränität;Souveraenitaet;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sau;Sau;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spa;Spa;1;0;0;1;0;0;1;0;1;1;;;;;;;;;;
Platz;Platz;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
geräumig;geraeumig;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spaten;Spaten;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spanne;Spanne;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spaniel;Spaniel;1;0;0;0;0;0;1;0;0;1;;;;;;;;;;
versohlen;versohlen;0;1;1;0;0;1;0;1;0;0;;;;;;;;;;
verprügeln;verpruegeln;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;
Spar;Spar;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Ersatzteil;Ersatzteil;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
sparsam;sparsam;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Funke;Funke;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
funkeln;funkeln;1;0;0;1;0;0;1;0;1;0;;;;;;;;;;
Sparring;Sparring;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
spärlich;spaerlich;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Krampf;Krampf;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;
spuckte;spuckte;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;
Spatel;Spatel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
laichen;laichen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Lautsprecher;Lautsprecher;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
sprechen sprechen;sprechen sprechen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Speer;Speer;0;1;1;1;0;1;0;0;0;0;;;;;;;;;;
Besondere;Besondere;1;0;0;0;0;0;1;0;0;0;;;;;;;;;;
Spezialist;Spezialist;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Spezialität;Spezialitaet;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
spezialisieren;spezialisieren;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
speziell;speziell;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Art;Art;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spezies;Spezies;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spezifisch;Spezifisch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spezifikation;Spezifikation;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Probe;Probe;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Fleck;Fleck;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
gesprenkelt;gesprenkelt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spezifikationen;Spezifikationen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schauspiel;Schauspiel;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Brille;Brille;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
spektakulär;spektakulaer;0;0;0;1;0;0;0;0;1;0;;;;;;;;;;
Zuschauer;Zuschauer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Gespenst;Gespenst;0;1;0;0;0;1;0;1;0;0;;;;;;;;;;
spektral;spektral;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Spektrometer;Spektrometer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spektrophotometer;Spektrophotometer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spektroskopie;Spektroskopie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spektrum;Spektrum;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
spekulieren;spekulieren;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spekulation;Spekulation;0;1;0;0;0;1;0;1;0;0;;;;;;;;;;
spekulativ;spekulativ;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;
Spekulum;Spekulum;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Rede;Rede;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
sprachlos;sprachlos;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Geschwindigkeit;Geschwindigkeit;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
schnell;schnell;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Tachometer;Tachometer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schnellstraße;Schnellstraße;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
schnell;schnell;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
gebannt;gebannt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Rechtschreibung;Rechtschreibung;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spencer;Spencer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
verbringen;verbringen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
ausgegeben;ausgegeben;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Sperma;Sperma;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
speien;speien;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;
Kugel;Kugel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
kugelförmig;kugelfoermig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sphinx;Sphinx;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
würzen;wuerzen;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
würzig;wuerzig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spinne;Spinne;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;
Zapfen;Zapfen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spitze;Spitze;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;
gespickt;gespickt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
stachelig;stachelig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
verschütten;verschuetten;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
drehen drehen;drehen drehen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Wirbelsäule;Wirbelsaeule;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spindel;Spindel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Wirbelsäule;Wirbelsaeule;1;1;1;0;0;0;0;0;0;0;;;;;;;;;;
Spinnen;Spinnen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Jungfer;Jungfer;0;1;0;0;0;1;0;1;0;0;;;;;;;;;;
stachelig;stachelig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spiral-;Spiral-;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Turm;Turm;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Geist;Geist;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spirituosen;Spirituosen;1;0;0;1;0;0;1;0;1;0;;;;;;;;;;
spirituell;spirituell;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spiritualität;Spiritualitaet;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spucke;Spucke;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;
Trotz;Trotz;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;
boshaft;boshaft;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;
Spritzen;Spritzen;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;
Milz;Milz;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
prächtig;praechtig;1;0;0;0;0;0;1;0;1;0;;;;;;;;;;
Pracht;Pracht;1;0;0;1;0;0;1;0;1;0;;;;;;;;;;
spleißen;spleißen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Keil;Keil;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Schiene;Schiene;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Splitter;Splitter;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Teilt;Teilt;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Aufspaltung;Aufspaltung;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
protzen;protzen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
verderben;verderben;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
Spoiler;Spoiler;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
Verderben;Verderben;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
gesprochen;gesprochen;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
gesprochen;gesprochen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sprecher;Sprecher;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Schwamm;Schwamm;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
schwammig;schwammig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sponsor;Sponsor;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Sponsoring;Sponsoring;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Parodie;Parodie;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spuk;Spuk;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;
Löffel;Loeffel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Löffel;Loeffel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
sporadisch;sporadisch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spore;Spore;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sport;Sport;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
sportlich;sportlich;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sport;Sport;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sportler;Sportler;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Stelle;Stelle;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
makellos;makellos;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
gesichtet;gesichtet;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
fleckig;fleckig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Ehepartner;Ehepartner;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Ehepartner;Ehepartner;1;0;0;0;0;0;1;0;0;1;;;;;;;;;;
Tülle;Tuelle;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Verstauchung;Verstauchung;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
Ausbreitung;Ausbreitung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
sprühen;spruehen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Verbreitung;Verbreitung;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spree;Spree;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
bestreuen;bestreuen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sprit;Sprit;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;
sprießen;sprießen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Fichte;Fichte;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Sporn;Sporn;0;0;0;0;0;1;0;0;0;0;;;;;;;;;;
falsch;falsch;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
angespornt;angespornt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spurt;Spurt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Spion;Spion;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Kader Kader;Kader Kader;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Geschwader;Geschwader;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Bö;Boe;0;1;0;0;0;1;0;1;0;0;;;;;;;;;;
schuppig;schuppig;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Quadrat;Quadrat;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Hocken;Hocken;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Squatter;Squatter;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
quietschen;quietschen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
quietschen;quietschen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
zimperlich;zimperlich;0;1;0;0;1;1;0;0;0;0;;;;;;;;;;
drücken;druecken;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
quetschen;quetschen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
skelch;skelch;0;1;1;0;1;0;0;0;0;0;;;;;;;;;;
Schielen;Schielen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Knappe;Knappe;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
winden;winden;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
Eichhörnchen;Eichhoernchen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
spritzen;spritzen;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
stechen;stechen;0;1;1;0;0;1;0;1;1;0;;;;;;;;;;
Stabilität;Stabilitaet;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
stabil;stabil;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
staccato;staccato;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Stapel;Stapel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Mitarbeiter;Mitarbeiter;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Hirsch;Hirsch;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Bühne;Buehne;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
staffeln;staffeln;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;
Staffelung;Staffelung;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
stagniert;stagniert;0;1;0;0;0;0;0;1;0;0;;;;;;;;;;
Stagnation;Stagnation;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
gesetzt;gesetzt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Fleck;Fleck;0;1;0;0;1;0;0;0;0;0;;;;;;;;;;
rostfrei;rostfrei;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Treppe;Treppe;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Treppe;Treppe;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Treppe;Treppe;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Einsatz;Einsatz;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
abgestanden;abgestanden;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Patt;Patt;0;0;1;0;1;0;0;0;0;0;;;;;;;;;;
Stengel;Stengel;0;1;0;0;0;1;0;0;0;0;;;;;;;;;;
Stall;Stall;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;
Hengst;Hengst;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Stände;Staende;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
standhaft;standhaft;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Durchhaltevermögen;Durchhaltevermoegen;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Stempel;Stempel;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Stand;Stand;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Standard;Standard;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
standardisieren;standardisieren;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Stehen;Stehen;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Abstand;Abstand;0;1;1;0;0;1;0;0;0;0;;;;;;;;;;
Standpunkt;Standpunkt;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
still stehen;still stehen;0;1;1;0;0;0;0;0;0;0;;;;;;;;;;
Strophe;Strophe;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Klammer;Klammer;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Stern;Stern;1;0;0;1;0;0;1;0;0;1;;;;;;;;;;
Steuerbord;Steuerbord;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Stärke;Staerke;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
starren;starren;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
starren;starren;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Stark;Stark;0;1;0;0;0;0;0;0;0;1;;;;;;;;;;
Sternenlicht;Sternenlicht;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
sternenklar;sternenklar;1;0;0;1;0;0;1;0;0;0;;;;;;;;;;
Sterne;Sterne;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Anfang;Anfang;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;
erschrecken;erschrecken;0;1;0;0;0;1;0;0;1;0;;;;;;;;;;
verblüffend;verblueffend;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;
Hunger;Hunger;0;1;0;0;0;1;0;1;0;0;;;;;;;;;;
verhungert;verhungert;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
verhungern;verhungern;0;1;0;0;0;0;0;0;0;0;;;;;;;;;;
Zustand;Zustand;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
stattlich;stattlich;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
Aussage;Aussage;1;0;0;0;0;0;0;0;0;1;;;;;;;;;;
Kabine;Kabine;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
