Englisch;Positiv;Negativ;Wut;Vorwegnahme;Der Ekel;Furcht;Freude;Traurigkeit;Überraschung;Vertrauen
steil;0;0;0;0;0;0;0;0;0;0
Kirchturm;0;0;0;0;0;0;0;0;0;0
steuern;0;0;0;0;0;0;0;0;0;0
hervorragend;1;0;0;0;0;0;0;0;0;0
Stengel;0;0;0;0;0;0;0;0;0;0
Gestank;0;0;0;0;0;0;0;0;0;0
Schablone;0;0;0;0;0;0;0;0;0;0
Schritt;0;0;0;0;0;0;0;0;0;0
Steppe;0;0;0;0;0;0;0;0;0;0
Schritte;0;0;0;0;0;0;0;0;0;0
stereoskopisch;0;0;0;0;0;0;0;0;0;0
Stereotyp;0;1;0;0;0;0;0;0;0;0
stereotyp;0;1;0;0;0;0;0;0;0;0
steril;0;1;0;0;0;0;0;1;0;0
Sterilität;0;1;0;0;0;0;0;0;0;0
Sterling;1;1;1;1;0;0;1;0;0;1
Stern;0;1;0;0;0;0;0;0;0;0
Stethoskop;0;0;0;0;0;0;0;0;0;0
Eintopf;0;0;0;0;0;0;0;0;0;0
Steward;1;0;0;0;0;0;0;0;0;1
Verwaltung;0;0;0;0;0;0;0;0;0;0
Stock;0;0;0;0;0;0;0;0;0;0
kleben;0;0;0;0;0;0;0;0;0;0
klebrig;0;0;0;0;1;0;0;0;0;0
steif;0;1;0;0;0;0;0;0;0;0
versteifen;0;0;0;0;0;0;0;0;0;0
Steifheit;0;1;0;0;0;0;0;0;0;0
ersticken;0;1;0;0;0;0;0;0;0;0
erstickt;0;1;1;0;0;1;0;1;0;0
erstickend;0;0;0;0;0;0;0;0;0;0
Stigma;0;1;1;0;1;1;0;1;0;0
Stil;0;0;0;0;0;0;0;0;0;0
Stilett;0;0;0;0;0;0;0;0;0;0
tot geboren;0;1;0;0;0;0;0;1;0;0
Stille;1;0;0;0;0;1;0;1;0;0
Stelzen;0;0;0;0;0;0;0;0;0;0
Stimulans;0;0;0;0;0;0;0;0;0;0
Stimulation;0;0;0;0;0;0;0;0;0;0
Stimulus;0;0;0;0;0;0;0;0;0;0
Stachel;0;1;1;0;0;1;0;0;0;0
stechend;0;1;0;0;0;0;0;0;0;0
geizig;0;1;1;0;1;1;0;1;0;0
stinken;0;1;0;0;1;0;0;0;0;0
stinkend;0;1;0;0;1;0;0;0;0;0
Aufenthalt;0;1;0;0;0;1;0;1;0;0
vorschreiben;0;0;0;0;0;0;0;0;0;0
Bestimmung;0;0;0;0;0;0;0;0;0;0
Aufsehen;0;0;0;0;0;0;0;0;0;0
Aufsehen;0;0;0;0;0;0;0;0;0;0
Stich;0;0;0;0;0;0;0;0;0;0
Lager;0;0;0;0;0;0;0;0;0;0
Börsenmakler;0;0;0;0;0;0;0;0;0;0
Strumpf;0;0;0;0;0;0;0;0;0;0
Vorräte;0;1;0;0;0;0;0;0;0;0
Stahl;0;0;0;0;0;0;0;0;0;0
gestohlen;0;1;1;0;0;0;0;0;0;0
Magen;0;0;0;0;1;0;0;0;0;0
Stein;0;1;1;0;0;0;0;0;0;0
gesteinigt;0;1;0;0;0;0;0;0;0;0
Steingut;0;0;0;0;0;0;0;0;0;0
steinig;0;0;0;0;0;0;0;0;0;0
Schemel;0;0;0;0;0;0;0;0;0;0
Stühle;0;1;0;0;1;0;0;0;0;0
bücken;0;0;0;0;0;0;0;0;0;0
Pause;0;0;0;0;0;0;0;0;0;0
Stillstand;0;1;0;0;0;0;0;0;0;0
Stopper;0;0;0;0;0;0;0;0;0;0
stoppen;0;0;0;0;0;0;0;0;0;0
Stoppuhr;0;0;0;0;0;0;0;0;0;0
Lagerung;0;0;0;0;0;0;0;0;0;0
Laden;1;0;0;1;0;0;0;0;0;0
Lagerhaus;0;0;0;0;0;0;0;0;0;0
Speicherung;0;0;0;0;0;0;0;0;0;0
Sturm;0;1;1;0;0;0;0;0;0;0
stürmen;0;0;1;0;0;0;0;0;0;0
stürmisch;0;1;0;0;0;1;0;0;0;0
Geschichte;0;0;0;0;0;0;0;0;0;0
Stout;0;0;0;0;0;0;0;0;0;0
Herd;0;0;0;0;0;0;0;0;0;0
verstauen;0;0;0;0;0;0;0;0;0;0
spreizen;0;0;0;0;0;0;0;0;0;0
gerade;0;0;0;0;0;0;0;0;0;0
begradigen;0;0;0;0;0;0;0;0;0;0
einfach;1;0;0;0;0;0;0;0;0;1
alsbald;0;0;0;0;0;0;0;0;0;0
angespannt;0;1;1;0;0;0;0;0;0;0
Straße;0;0;0;0;0;0;0;0;0;0
Meerenge;0;1;0;0;0;1;0;0;0;0
Strand;0;0;0;0;0;0;0;0;0;0
gestrandet;0;1;0;0;0;0;0;0;0;0
Fremder;0;1;0;0;0;1;0;0;0;0
erwürgen;0;1;1;0;1;1;0;1;1;0
Gurt;0;0;0;0;0;0;0;0;0;0
Umreifung;0;0;0;0;0;0;0;0;0;0
Schichten;0;0;0;0;0;0;0;0;0;0
strategisch;1;0;0;0;0;0;0;0;0;0
Stratege;1;0;0;1;0;0;0;0;0;1
Strategie Strategie;0;0;0;0;0;0;0;0;0;0
Strategie;0;0;0;0;0;0;0;0;0;0
Schicht;0;0;0;0;0;0;0;0;0;0
Stratus;0;0;0;0;0;0;0;0;0;0
Stroh;0;0;0;0;0;0;0;0;0;0
streunen;0;1;0;0;0;0;0;0;0;0
Strähne;0;0;0;0;0;0;0;0;0;0
gestreift;0;0;0;0;0;0;0;0;0;0
Strom;0;0;0;0;0;0;0;0;0;0
Stromer;0;0;0;0;0;0;0;0;0;0
streamen;0;0;0;0;0;0;0;0;0;0
Straße;0;0;0;0;0;0;0;0;0;0
Stärke;1;0;0;0;0;0;0;0;0;1
stärken;1;0;0;0;0;0;0;0;0;0
Stärkung;1;0;0;0;0;0;1;0;0;1
anstrengend;0;0;0;0;0;0;0;0;0;0
betonen;0;1;0;0;0;0;0;0;0;0
strecken;0;0;0;0;0;0;0;0;0;0
Bahre;0;0;0;0;0;1;0;1;0;0
verschärfen;0;0;0;0;0;0;0;1;0;0
schreiten;0;0;0;0;0;0;0;0;0;0
Streit;0;1;1;0;0;0;0;0;0;0
schlagen;0;1;1;0;0;0;0;0;0;0
auffallend;1;0;0;0;0;0;0;0;0;0
auffallend;1;0;0;0;0;0;0;0;0;0
Schnur;0;0;0;0;0;0;0;0;0;0
sehnig;0;0;0;0;0;0;0;0;0;0
Streifen;0;1;0;0;0;0;0;1;0;0
Streifen;0;1;0;0;0;0;0;0;0;0
abgezogen;0;1;1;1;1;1;0;1;0;0
sich bemühen;0;0;0;1;0;0;0;0;0;0
Blitz;0;0;0;0;0;0;0;0;0;0
streicheln;0;1;0;0;0;1;0;1;0;0
Bummel;0;0;0;0;0;0;0;0;0;0
Hochburg;0;0;0;0;0;0;0;0;0;0
stark;1;0;0;0;0;0;0;0;0;0
strukturell;0;0;0;0;0;0;0;0;0;1
Struktur;1;0;0;0;0;0;0;0;0;1
Kampf;0;1;1;0;0;1;0;1;0;0
Strebe;0;1;0;0;0;0;0;0;0;0
Stoppel;0;0;0;0;0;0;0;0;0;0
Sturheit;0;0;0;0;0;0;0;0;0;0
dick;0;0;0;0;0;0;0;0;0;0
Stuck;0;0;0;0;0;0;0;0;0;0
gesteckt;0;0;0;0;0;0;0;0;0;0
Zucht;1;0;0;0;0;0;0;0;0;0
besetzt;0;0;0;0;0;0;0;0;0;0
Schüler;0;0;0;0;0;0;0;0;0;0
studiert;0;0;0;0;0;0;0;0;0;0
Studio;0;0;0;0;0;0;0;0;0;0
lernen;1;0;0;0;0;0;0;0;0;0
Sachen;0;0;0;0;0;0;0;0;0;0
Füllung;0;0;0;0;0;0;0;0;0;0
stickig;0;1;0;0;0;0;0;0;0;0
stolpern;0;1;0;0;0;0;0;0;0;0
Stumpf;0;0;0;0;0;0;0;0;0;0
betäubt;0;1;0;0;0;1;0;0;1;0
Kunststück;0;0;0;0;0;0;0;0;0;0
verkümmert;0;1;0;0;0;0;0;0;0;0
erstaunlich;0;0;0;0;0;0;0;0;0;0
dumm;0;1;0;0;0;0;0;0;0;0
Dummheit;0;1;0;0;0;0;0;0;0;0
Stupor;0;1;0;0;0;0;0;0;0;0
robust;1;0;0;0;0;0;0;0;0;0
Stör;0;0;0;0;0;0;0;0;0;0
stottern;0;0;0;0;0;0;0;0;0;0
Stall;0;1;0;0;1;0;0;0;0;0
Stil;0;0;0;0;0;0;0;0;0;0
stilvoll;0;0;0;0;0;0;0;0;0;0
subatomar;0;0;0;0;0;0;0;0;0;0
Unterausschuss;0;0;0;0;0;0;0;0;0;0
Unterbewusstsein;0;0;0;0;0;0;0;0;0;0
subkutan;0;0;0;0;0;0;0;0;0;0
unterteilen;0;0;0;0;0;0;0;0;0;0
Unterteilung;0;0;0;0;0;0;0;0;0;0
Subduktion;0;0;0;0;0;0;0;0;0;0
unterwerfen;0;1;0;0;0;0;0;0;0;0
gedämpft;0;0;0;0;0;0;0;0;0;0
subito;0;0;0;0;0;0;0;0;1;0
Thema;0;1;0;0;0;0;0;0;0;0
unterworfen;0;1;0;0;0;0;0;1;0;0
Unterwerfung;0;1;0;0;0;0;0;0;0;0
subjektiv;0;0;0;0;0;0;0;0;0;0
Unterwerfung;0;1;1;0;1;1;0;1;0;0
Sublimation;1;0;0;0;0;0;1;0;0;0
unterschwellig;0;0;0;0;0;0;0;0;0;0
U-Boot;0;0;0;0;0;0;0;0;0;0
untergetaucht;0;0;0;0;0;0;0;0;0;0
tauchfähig;0;0;0;0;0;0;0;0;0;0
Vorlage;0;0;0;0;0;0;0;0;0;0
einreichen;0;0;0;1;0;0;0;0;0;0
untergeordnet;0;1;0;0;0;1;0;0;0;0
Unterordnung;0;0;0;0;0;0;0;0;0;0
Nebenhandlung;0;0;0;0;0;0;0;0;0;0
Vorladung;0;1;0;0;0;0;0;0;0;0
Abonnieren;0;0;0;1;0;0;0;0;0;0
Abonnement;0;0;0;0;0;0;0;0;0;0
Folge;0;0;0;0;0;0;0;0;0;0
anschließend;0;0;0;0;0;0;0;0;0;0
anschließend;0;0;0;0;0;0;0;0;0;0
Teilmenge;0;0;0;0;0;0;0;0;0;0
nachlassen;0;0;0;0;0;0;0;0;0;0
Senkung;0;1;0;0;0;0;0;1;0;0
Tochtergesellschaft;0;0;0;0;0;0;0;0;0;0
subventionieren;0;0;0;0;0;0;0;0;0;0
Subvention;0;1;1;0;1;0;0;0;0;0
bestehen;0;1;0;0;0;0;0;0;0;0
Lebensunterhalt;0;0;0;0;0;0;0;0;0;0
Untergrund;0;0;0;0;0;0;0;0;0;0
Substanz;1;0;0;0;0;0;0;0;0;0
im Wesentlichen;0;0;0;0;0;0;0;0;0;0
begründen;0;0;0;0;0;0;0;0;0;1
materiell;1;0;0;0;0;0;0;0;0;0
Ersatz;0;0;0;0;0;0;0;0;0;0
ersetzt;0;0;0;0;0;0;0;0;0;0
Auswechslung;0;0;0;0;0;0;0;0;0;0
Unterbau;0;0;0;0;0;0;0;0;0;0
unterirdisch;0;0;0;0;0;0;0;0;0;0
subtil;0;0;0;0;0;0;0;0;0;0
Subtilität;0;0;0;0;0;0;0;0;0;0
subtrahieren;0;1;0;0;0;0;0;0;0;0
Subtraktion;0;0;0;0;0;0;0;0;0;0
Untertyp;0;0;0;0;0;0;0;0;0;0
Vorort;0;0;0;0;0;0;0;0;0;0
Vorort-;0;0;0;0;0;0;0;0;0;0
Vororte;0;0;0;0;0;0;0;0;0;0
Subversion;0;1;1;0;0;1;0;0;0;0
subversiv;0;1;1;0;0;0;0;0;1;0
untergraben;0;1;0;0;1;1;0;1;0;0
U-Bahn;0;0;0;0;0;0;0;0;0;0
erfolgreich;1;0;0;1;0;0;1;0;1;1
gelingen;1;0;0;1;0;0;1;0;0;1
Erfolg;1;0;0;1;0;0;1;0;0;0
erfolgreich;1;0;0;1;0;0;1;0;0;1
Nachfolge;0;0;0;0;0;0;0;0;0;0
nacheinander;0;0;0;0;0;0;0;0;0;0
Nachfolger;0;0;0;0;0;0;0;0;0;0
prägnant;1;0;0;0;0;0;0;0;0;0
saftig;1;1;0;0;0;0;0;0;0;0
erliegen;0;1;0;0;0;0;0;0;0;0
saugen;0;1;0;0;0;0;0;0;0;0
Saugnapf;0;1;1;0;0;0;0;0;0;0
saugen;0;0;0;0;0;0;0;0;0;0
Säugling;0;0;0;0;0;0;0;0;0;0
Saugen Saugen;0;0;0;0;0;0;0;0;0;0
plötzlich;0;0;0;0;0;0;0;0;1;0
plötzlich;0;0;0;0;0;0;0;0;1;0
verklagen;0;1;1;0;0;0;0;1;0;0
leiden;0;1;0;0;0;0;0;0;0;0
Leidende;0;1;0;0;0;1;0;1;0;0
leiden;0;1;0;0;1;1;0;1;0;0
genügen;0;0;0;0;0;0;0;0;0;0
Hinlänglichkeit;1;0;0;0;0;0;0;0;0;0
ausreichend ausreichend;0;0;0;0;0;0;0;0;0;0
ausreichend ausreichend;0;0;0;0;0;0;0;0;0;0
Suffix;0;0;0;0;0;0;0;0;0;0
erstickend;0;1;0;0;1;1;0;1;0;0
Erstickung;0;1;1;0;0;1;0;0;0;0
Zucker;1;0;0;0;0;0;0;0;0;0
empfehlen;0;0;0;0;0;0;0;0;0;1
Anregung;0;0;0;0;0;0;0;0;0;0
suggestiv;0;0;0;0;0;0;0;0;0;0
lebensmüde;0;1;1;0;1;1;0;1;0;0
Selbstmord;0;1;1;0;0;1;0;1;0;0
passen;0;0;0;0;0;0;0;0;0;0
geeignet;1;0;0;0;0;0;0;0;0;0
Suite;0;0;0;0;0;0;0;0;0;0
Freier;0;0;0;0;0;0;0;0;0;0
mürrisch;0;1;1;0;0;0;0;1;0;0
Schwefel;0;0;0;0;0;0;0;0;0;0
Sultan;0;0;0;0;0;1;0;0;0;0
schwül;1;0;0;0;0;0;0;0;0;0
Summe;0;0;0;0;0;0;0;0;0;0
summarisch;0;0;0;0;0;0;0;0;0;0
zusammenfassen;0;0;0;0;0;0;0;0;0;0
Zusammenfassung;0;0;0;0;0;0;0;0;0;0
Summe;0;0;0;0;0;0;0;0;0;0
Sommer;0;0;0;0;0;0;0;0;0;0
Gipfel;0;0;0;0;0;0;0;0;0;0
Beschwörung;0;0;0;0;0;0;0;0;0;0
Ladung;0;1;0;0;0;0;0;0;0;0
Sumo;0;0;0;0;0;0;0;0;0;0
Sumpf;0;0;0;0;1;0;0;0;0;0
üppig;0;0;0;0;0;0;0;0;0;0
Sonne;1;0;0;1;0;0;1;0;1;1
Sonnenstrahl;0;0;0;0;0;0;0;0;0;0
Sonnenuhr;0;0;0;1;0;0;0;0;0;1
Sonnenuntergang;0;0;0;0;0;0;0;0;0;0
verschiedene;0;0;0;0;0;0;0;0;0;0
Sonnenbrille;0;0;0;0;0;0;0;0;0;0
Sonnenbrille;0;0;0;0;0;0;0;0;0;0
versenkt;0;1;0;0;1;1;0;1;0;0
ohne Sonne;0;0;0;0;0;0;0;0;0;0
Sonnenlicht;0;0;0;0;0;0;0;0;0;0
sonnig;1;0;0;1;0;0;1;0;1;0
Sonnenaufgang;0;0;0;0;0;0;0;0;0;0
Sonnenuntergang;1;0;0;1;0;0;0;0;0;0
Sonnenschein;1;0;0;0;0;0;1;0;0;0
Rente;0;0;0;0;0;0;0;0;0;0
hervorragend;1;0;0;0;0;0;0;0;0;0
oberflächlich;0;1;0;0;0;0;0;0;0;0
überflüssig;0;1;0;0;0;0;0;0;0;0
übermenschlich;1;0;0;0;0;0;0;0;0;0
überlagert;0;0;0;0;0;0;0;0;0;0
Superintendent;0;0;0;0;0;0;0;0;0;0
Vorgesetzter;1;0;0;0;0;0;0;0;0;0
Überlegenheit;1;0;0;0;0;0;0;0;0;0
Superlativ;0;0;0;0;0;0;0;0;0;0
Übermensch;1;0;0;0;0;0;1;0;0;1
Supermarkt;0;0;0;0;0;0;0;0;0;0
Überstand;0;0;0;0;0;0;0;0;0;0
übernatürlich;0;0;0;0;0;0;0;0;0;0
Überlagerung;0;0;0;0;0;0;0;0;0;0
ersetzen;0;0;0;0;0;0;0;0;0;0
Superstar;1;0;0;0;0;0;1;0;0;1
Aberglaube;1;1;0;0;0;1;0;0;0;0
abergläubisch;0;1;0;1;0;1;0;0;0;0
überwachen;0;0;0;0;0;0;0;0;0;0
Aufsicht;0;0;0;0;0;0;0;0;0;0
Supervisor;0;0;0;0;0;0;0;0;0;0
Abendessen;0;0;0;0;0;0;0;0;0;0
ersetzen;0;0;0;0;0;0;0;0;0;0
geschmeidig;0;0;0;0;0;0;0;0;0;0
Ergänzung;0;0;0;0;0;0;0;0;0;0
ergänzend;0;0;0;0;0;0;0;0;0;0
ergänzend;0;0;0;0;0;0;0;0;0;0
Bittgebet;1;0;0;0;0;0;0;0;0;1
Lieferungen;1;0;0;0;0;0;0;0;0;0
liefern;1;0;0;0;0;0;0;0;0;0
unterstützt;1;0;0;0;0;0;0;0;0;0
Fan;1;0;0;0;0;0;1;0;0;1
Unterstützer;0;0;0;0;0;0;0;0;0;0
unterstützend;1;0;0;0;0;0;0;0;0;1
vermuten;0;0;0;0;0;0;0;0;0;0
angenommen;0;0;0;0;0;0;0;0;0;0
Annahme;0;0;0;0;0;0;0;0;0;0
unterdrücken;0;1;1;0;0;1;0;1;0;0
Unterdrückung;0;1;1;0;1;1;0;0;0;0
Vorherrschaft;1;1;1;1;0;1;1;0;1;1
höchste;1;0;0;0;0;0;0;0;0;0
äußerst;1;0;0;0;0;0;0;0;0;0
Zuschlag;0;1;1;0;0;0;0;0;0;0
Sicherheit;1;0;0;0;0;0;0;0;0;1
Surfen;0;0;0;0;0;0;0;0;0;0
auftauchen;0;0;0;0;0;0;0;0;0;0
Überspannungsschutz;0;0;0;0;0;0;0;0;1;0
der Chirurg;0;0;0;0;0;0;0;0;0;0
Chirurgie;0;0;0;0;0;1;0;1;0;0
Mürrisch;0;1;1;0;1;0;0;0;0;0
Vermuten;1;0;0;0;0;0;0;0;0;0
Familien-oder Nachname;0;0;0;0;0;0;0;0;0;0
übertreffen;1;0;0;0;0;0;0;0;0;0
Überschuss;0;0;0;0;0;0;0;0;0;0
Überraschung;1;0;0;0;0;1;1;0;1;0
überrascht;0;0;0;0;0;0;0;0;1;0
überraschend;0;0;0;0;0;0;0;0;1;0
überraschenderweise;0;0;0;1;0;0;0;0;1;0
aufgeben;0;1;0;0;0;1;0;1;0;0
aufgeben;0;1;0;0;0;0;0;1;0;0
Surrogat;0;0;0;0;0;0;0;0;0;1
umgeben;1;1;0;1;0;0;0;0;0;0
Umgebung;0;0;0;0;0;0;0;0;0;0
Umfeld;0;0;0;0;0;0;0;0;0;0
Überwachung;0;0;0;0;0;1;0;0;0;0
Umfrage;0;0;0;0;0;0;0;0;0;0
Vermessung;1;0;0;0;0;0;0;0;0;0
Landvermesser;0;0;0;0;0;0;0;0;0;0
Überleben;0;0;0;0;0;0;0;0;0;0
überleben;1;0;0;0;0;0;0;0;0;0
überleben;0;0;0;0;0;0;0;0;0;0
Anfälligkeit;0;0;0;0;0;0;0;0;0;0
anfällig;0;1;0;0;0;0;0;0;0;0
vermuten;0;1;0;0;0;1;0;0;0;0
vermutlich;0;0;0;0;0;0;0;0;0;0
aussetzen;0;0;0;0;0;0;0;0;0;0
suspendiert;0;0;0;0;0;0;0;0;0;0
Hosenträger;0;0;0;0;0;0;0;0;0;0
Spannung;0;0;0;1;0;1;0;0;1;0
Suspension;0;1;0;0;0;1;0;0;0;0
Verdacht;0;1;0;0;0;1;0;0;0;0
Verdacht;0;0;0;0;0;0;0;0;0;0
verdächtig;0;1;1;1;0;0;0;0;0;0
nachhaltig;0;0;0;0;0;0;0;0;0;0
Nachhaltigkeit;0;0;0;0;0;0;0;0;0;0
Naht;0;0;0;0;0;0;0;0;0;0
Tupfer;0;1;0;0;0;0;0;0;0;0
Beute;0;0;0;0;0;0;0;0;0;0
stolzieren;0;0;0;0;0;0;0;0;0;0
schlucken schlucken;0;0;0;0;0;0;0;0;0;0
Sumpf;0;1;0;0;1;1;0;0;0;0
überschwemmt;0;0;0;0;0;0;0;0;0;0
sumpfig;0;1;0;0;1;1;0;0;0;0
Schwan;0;0;0;0;0;0;0;0;0;0
Tauschen;0;0;0;0;0;0;0;0;0;0
Schwarm;0;0;0;0;1;0;0;0;0;0
Schwärmen;0;0;0;0;0;0;0;0;0;0
Hakenkreuz;0;1;1;0;0;1;0;0;0;0
schwanken;0;0;0;0;0;0;0;0;0;0
schwören;1;0;0;0;0;0;0;0;0;1
Fluchen;0;0;0;0;0;0;0;0;0;0
Schweiß;0;0;0;0;0;1;0;0;0;0
Pullover;0;0;0;0;0;0;0;0;0;0
Schwitzen;0;0;0;0;0;0;0;0;0;0
fegen;0;0;0;0;0;0;0;0;0;0
fegen;0;0;0;0;0;0;0;0;0;0
süß;1;0;0;1;0;0;1;0;1;1
versüßen;0;0;0;0;0;0;0;0;0;0
gesüßt;0;0;0;0;0;0;0;0;0;0
Süßstoff;0;0;0;0;0;0;0;0;0;0
Schatz;1;0;0;1;0;0;1;1;0;1
Schätzchen;1;0;0;0;0;0;0;0;0;0
Süße;1;0;0;0;0;0;0;0;0;0
Süßigkeiten;1;0;0;1;0;0;1;0;0;0
anschwellen;0;0;0;0;0;0;0;0;0;0
Schwellung;0;1;0;0;0;1;0;0;0;0
schwül;0;0;0;0;0;0;0;0;0;0
Effet;0;0;0;0;0;1;0;0;1;0
schnell;1;0;0;0;0;0;0;0;0;0
schnell;0;0;0;0;0;0;0;0;0;0
Schluck;0;1;0;0;1;0;0;0;0;0
schwimmen schwimmen;1;0;0;1;0;1;1;0;0;0
Baden;0;0;0;0;0;0;0;0;0;0
Schwein;0;1;0;0;1;0;0;0;0;0
schwingen;0;0;0;0;0;0;0;0;0;0
schwingen;0;0;0;0;0;0;0;0;0;0
zischen;0;0;0;0;0;0;0;0;0;0
Schalter;0;0;0;0;0;0;0;0;0;0
schwenken;0;0;0;0;0;0;0;0;0;0
geschwollen;0;1;0;0;0;0;0;0;0;0
Ohnmacht;0;0;0;0;0;0;0;0;0;0
stürzen;0;0;0;0;0;0;0;0;0;0
Schwert;0;0;0;0;0;0;0;0;0;0
Silbe;0;0;0;0;0;0;0;0;0;0
Lehrplan;0;0;0;0;0;0;0;0;0;0
Symbol;0;0;0;0;0;0;0;0;0;0
symbolisch;1;0;0;0;0;0;0;0;0;0
symbolisch;0;0;0;0;0;0;0;0;0;0
Symbolismus;0;0;0;0;0;0;0;0;0;0
symbolisieren;0;0;0;0;0;0;0;0;0;0
symmetrisch;0;0;0;0;0;0;0;0;0;0
symmetrisch;1;0;0;0;0;0;0;0;0;0
Symmetrie;1;0;0;0;0;0;1;0;0;1
sympathisch;1;0;0;0;0;1;1;1;0;1
sympathisieren;0;0;0;0;0;0;0;1;0;0
Sympathie;1;0;0;0;0;0;0;1;0;0
Symphonie;1;0;0;1;0;0;1;0;0;0
Symptom;0;1;0;0;0;0;0;0;0;0
symptomatisch;0;0;0;0;0;0;0;0;0;0
Synagoge;0;0;0;0;0;0;0;0;0;0
synchronisieren;1;0;0;1;0;0;1;0;1;1
synchron;0;0;0;0;0;0;0;0;0;0
Synkope;0;1;0;0;0;1;0;1;1;0
Syndikat;0;0;0;0;0;0;0;0;0;0
synergistisch;1;0;0;0;0;0;0;0;0;1
Synergie;0;0;0;0;0;0;0;0;0;0
Synode;1;0;0;0;0;0;0;0;0;1
Synonym;0;0;0;0;0;0;0;0;0;0
gleichbedeutend;1;1;0;0;0;1;0;0;0;1
Zusammenfassung;0;0;0;0;0;0;0;0;0;0
synoptisch;0;0;0;0;0;0;0;0;0;0
Syntax;0;0;0;0;0;0;0;0;0;0
Synthese;0;0;0;0;0;0;0;0;0;0
Synthetik;0;0;0;0;0;0;0;0;0;0
Spritze;0;0;0;0;0;1;0;0;0;0
Sirup;0;0;0;0;0;0;0;0;0;0
System;0;0;0;0;0;0;0;0;0;1
systematisch;0;0;0;0;0;0;0;0;0;0
systematisch;0;0;0;0;0;0;0;0;0;0
getigert;0;0;0;0;0;0;0;0;0;0
Tabernakel;0;0;0;0;0;0;0;0;0;0
Tisch;0;0;0;0;0;0;0;0;0;0
Tafel;0;0;0;0;0;0;0;0;0;0
Esslöffel;0;0;0;0;0;0;0;0;0;0
Tablette;0;0;0;0;0;0;0;0;0;0
Geschirr;0;0;0;0;0;0;0;0;0;0
Tabu;0;1;0;0;1;1;0;0;0;0
tabellarisch;0;0;0;0;0;0;0;0;0;0
tabellieren;0;0;0;1;0;0;0;0;0;0
Tabellierung;0;0;0;0;0;0;0;0;0;0
Geschwindigkeitsmesser;0;0;0;0;0;0;0;0;0;0
stillschweigend;0;0;0;0;0;0;0;0;0;0
Heftzwecke;0;0;0;0;0;0;0;0;0;0
anpacken;0;0;1;0;0;0;0;0;1;0
anpacken;0;0;0;0;0;0;0;0;0;0
klebrig;0;0;0;0;0;0;0;0;0;0
Takt;1;0;0;0;0;0;0;0;0;0
Taktik;0;0;0;0;0;1;0;0;0;1
taktil;0;0;0;0;0;0;0;0;0;0
Taft;0;0;0;0;0;0;0;0;0;0
Toffee;0;0;0;0;0;0;0;0;0;0
Schild;0;0;0;0;0;0;0;0;0;0
Schwanz;0;0;0;0;0;0;0;0;0;0
angebunden;0;0;0;0;0;0;0;0;0;0
Rückstände;0;0;0;0;0;0;0;0;0;0
Schneider;0;0;0;0;0;0;0;0;0;0
Schneiderei;0;0;0;0;0;0;0;0;0;0
verderben;0;1;0;0;0;0;0;1;0;0
Nehmer;0;0;0;0;0;0;0;0;0;0
Geschichte;1;0;0;0;0;0;0;0;0;0
Talent;1;0;0;0;0;0;0;0;0;0
talentiert;0;0;0;0;0;0;0;0;0;0
Talisman;1;0;0;0;0;0;0;0;0;0
sich unterhalten;1;0;0;0;0;0;0;0;0;0
gesprächig;0;0;0;0;0;0;0;0;0;0
Sprecher;0;0;0;0;0;0;0;0;0;0
hoch;0;0;0;0;0;0;0;0;0;0
Zählungen;0;0;0;0;0;0;0;0;0;0
Talg;0;0;0;0;0;0;0;0;0;0
übereinstimmen;0;0;0;0;0;0;0;0;0;0
Krallen;0;1;1;0;0;1;0;0;0;0
Tambourin;0;0;0;0;0;0;0;0;0;0
Zähmung;0;0;0;0;0;0;0;0;0;0
bräunen;0;0;0;0;0;0;0;0;0;0
Tandem;0;0;0;0;0;0;0;0;0;1
Seetang;0;0;0;0;0;0;0;0;0;0
Tangente;0;0;0;0;0;0;0;0;0;0
Gewirr;0;0;0;0;0;0;0;0;0;0
verheddert;0;1;0;0;0;0;0;0;0;0
Panzer;0;0;0;0;0;0;0;0;0;0
Braun gebrannt;1;0;0;0;0;0;0;0;0;0
verlockend;1;1;0;1;0;0;1;0;1;0
gleichbedeutend;0;0;0;0;0;0;0;0;0;1
klopfen;0;0;0;0;0;0;0;0;0;0
Band;0;0;0;0;0;0;0;0;0;0
verjüngen;0;0;0;0;0;0;0;0;0;0
Verjüngung;0;0;0;0;0;0;0;0;0;0
Tapisserie;0;0;0;0;0;0;0;0;0;0
Teer;0;0;0;0;0;0;0;0;0;0
Verspätung;0;1;0;0;0;0;0;0;0;0
spät;0;1;0;0;0;0;0;0;0;0
Ziel;0;0;0;0;0;0;0;0;0;0
Tarif;0;1;1;0;1;0;0;0;0;0
trüben;0;1;0;0;1;0;0;1;0;0
verweilen;0;1;0;0;0;0;0;0;0;0
Torte;0;0;0;0;0;0;0;0;0;0
Schottenstoff;0;0;0;0;0;0;0;0;0;0
Zahnstein;0;0;0;0;0;0;0;0;0;0
Aufgabe;1;0;0;0;0;0;0;0;0;0
Quaste;0;0;0;0;0;0;0;0;0;0
Geschmack;0;0;0;0;0;0;0;0;0;0
geschmackvoll;1;0;0;0;0;0;0;0;0;0
geschmacklos;0;1;0;0;1;0;0;0;0;0
Verkostung;0;0;0;0;0;0;0;0;0;0
lecker;1;0;0;0;0;0;0;0;0;0
